timestamp,severity,source,category,description,src_ip,dst_ip,dst_port,username,hostname,url,http_method,http_status,bytes_in,bytes_out,action,event_id,label
2026-01-10T11:44:56,low,web,waf_event,Unusual request pattern,19.163.219.110,10.0.0.10,443,david,db01,/search,GET,400,1118.2,12307.57,served,n-765-2,0
2026-01-10T11:45:47,low,cloudflare,web_error,Normal application request,85.152.17.9,10.0.0.10,443,alice,db01,/properties/456,POST,200,3824.14,10682.22,logged,n-765-1,0
2026-01-10T11:52:33,critical,web,network,Security rule triggered,138.103.7.38,208.56.114.220,80,bob,app01,/fr/properties,POST,200,9081.12,32353156.76,allowed,a-766-0,1
2026-01-10T11:53:00,critical,wazuh,network,Abnormal authentication activity,138.103.7.38,10.0.0.10,8080,admin,web02,/logout,POST,200,2762.85,12718858.77,allowed,a-766-1,0
2026-01-10T11:53:33,high,web,network,Security rule triggered,138.103.7.38,10.0.0.10,8080,emma,web02,/logout,POST,200,3774.65,15571189.47,allowed,a-766-2,1
2026-01-10T11:53:54,high,web,network,Suspicious application activity,138.103.7.38,10.0.0.10,80,analyst,web02,/assets/app.css,POST,200,6377.67,29512207.97,allowed,a-766-3,1
2026-01-10T12:08:45,low,web,waf_event,Unusual request pattern,25.162.177.141,10.0.0.10,443,charlie,db01,/en/properties,GET,200,4552.14,19636.31,allowed,n-767-0,0
2026-01-10T12:09:45,low,cloudflare,web_error,Unusual request pattern,55.153.239.197,10.0.0.10,443,analyst,proxy01,/en/properties,GET,301,2535.24,19640.5,logged,n-767-1,0
2026-01-10T12:11:41,low,web,web_error,Normal application request,62.116.203.36,10.0.0.10,443,service_web,app01,/contact,GET,200,3105.37,9571.66,served,n-767-2,0
2026-01-10T12:11:48,low,wazuh,system,Successful user authentication,66.105.155.156,10.0.0.10,53,emma,proxy01,,,0,4119.09,9441.66,success,n-767-3,0
2026-01-10T12:12:29,low,wazuh,process,Successful user authentication,100.18.209.108,10.0.0.10,80,admin,db01,,,0,1849.82,5236.2,logged,n-767-4,0
2026-01-10T12:14:25,low,web,web_access,Unusual request pattern,180.216.7.143,10.0.0.10,443,charlie,proxy01,/fr/properties,POST,403,4889.65,10882.21,logged,n-767-5,0
2026-01-10T12:19:33,medium,wazuh,network,Normal process activity,66.223.25.23,10.0.0.10,3306,bob,mail01,,,0,377.79,5877.97,success,n-767-6,0
2026-01-10T12:43:24,low,wazuh,process,Normal database connection,212.133.168.87,10.0.0.10,3306,alice,mail01,,,0,3324.1,4142.31,success,n-768-0,0
2026-01-10T12:44:44,low,cloudflare,waf_event,Network event observed,68.151.127.131,10.0.0.10,443,charlie,app01,/properties/456,GET,200,386.83,21340.64,allowed,n-768-5,0
2026-01-10T12:44:50,medium,suricata,authentication,Successful user authentication,132.118.145.190,10.0.0.10,80,bob,db01,,,0,2726.88,1357.38,success,n-768-1,0
2026-01-10T12:47:00,medium,wazuh,network,Successful user authentication,139.166.239.126,10.0.0.10,3306,fatima,proxy01,,,0,2837.21,6226.59,allowed,n-768-2,0
2026-01-10T12:48:32,low,cloudflare,web_access,Application returned an error,203.35.124.176,10.0.0.10,443,admin,app01,/logout,GET,200,4250.32,12776.87,logged,n-768-4,0
2026-01-10T12:48:45,low,suricata,authentication,Scheduled maintenance,220.136.84.149,10.0.0.10,53,analyst,proxy01,,,0,1919.05,4715.71,allowed,n-768-3,0
2026-01-10T12:53:36,medium,cloudflare,waf_event,Authentication event,17.8.130.56,10.0.0.10,443,emma,app01,/properties/456,GET,200,4073.03,22057.24,served,n-768-6,0
2026-01-10T12:55:46,low,cloudflare,web_access,Unusual request pattern,14.168.3.186,10.0.0.10,443,bob,mail01,/api/search,GET,404,865.89,14959.9,served,n-768-7,0
2026-01-10T13:24:22,low,cloudflare,web_access,Network event observed,16.224.136.64,10.0.0.10,443,fatima,web02,/images/house.jpg,GET,200,3854.85,8870.76,allowed,n-769-0,0
2026-01-10T13:25:37,low,web,waf_event,Unusual request pattern,215.212.107.12,10.0.0.10,443,analyst,mail01,/logout,PUT,200,2108.53,8057.89,served,n-769-1,0
2026-01-10T13:27:10,low,cloudflare,web_access,Network event observed,189.88.11.139,10.0.0.10,443,analyst,app01,/api/search,POST,200,4154.87,6158.46,served,n-769-4,0
2026-01-10T13:27:40,low,web,waf_event,Normal application request,134.154.165.224,10.0.0.10,443,admin,mail01,/properties,GET,200,568.51,2178.95,served,n-769-2,0
2026-01-10T13:28:22,low,wazuh,network,Normal login event,67.133.85.240,10.0.0.10,80,charlie,web02,,,0,4832.73,583.76,success,n-769-3,0
2026-01-10T13:31:42,high,cloudflare,waf_event,Application security event,177.181.29.190,10.0.0.10,443,david,web02,/api/properties,GET,302,4818.78,4426.03,served,n-769-5,0
2026-01-10T13:35:46,low,web,waf_event,Network event observed,46.37.218.181,10.0.0.10,443,charlie,app01,/api/search,GET,200,1481.97,20445.56,served,n-769-6,0
2026-01-10T13:35:48,medium,web,web_error,Application security event,165.182.248.10,10.0.0.10,443,emma,mail01,/properties/456,GET,302,2526.94,1962.66,allowed,n-769-7,0
2026-01-10T14:03:12,low,cloudflare,web_error,Unusual request pattern,218.217.91.33,10.0.0.10,443,bob,app01,/sitemap.xml,GET,301,313.24,4095.72,allowed,n-770-0,0
2026-01-10T14:03:44,medium,wazuh,authentication,Successful user authentication,129.59.134.80,10.0.0.10,443,charlie,proxy01,,,0,1449.78,2591.45,success,n-770-2,0
2026-01-10T14:04:30,low,web,web_access,Application returned an error,36.8.76.72,10.0.0.10,443,david,web02,/en/properties,GET,301,1522.92,13976.53,allowed,n-770-1,0
2026-01-10T14:11:09,medium,web,waf_event,Normal application request,212.71.138.137,10.0.0.10,443,alice,mail01,/sitemap.xml,GET,301,4458.72,13291.07,logged,n-771-0,0
2026-01-10T14:35:15,medium,suricata,authentication,Normal login event,137.106.119.234,10.0.0.10,53,service_web,proxy01,,,0,1765.37,5958.81,success,n-772-0,0
2026-01-10T14:35:47,low,wazuh,network,Normal process activity,141.160.130.120,10.0.0.10,53,bob,web02,,,0,1980.75,8104.25,allowed,n-772-1,0
2026-01-10T14:38:41,medium,wazuh,system,Normal database connection,142.8.74.94,10.0.0.10,443,bob,proxy01,,,0,269.57,4896.79,success,n-772-2,0
2026-01-10T14:39:15,low,web,web_error,Application returned an error,31.205.248.132,10.0.0.10,443,bob,proxy01,/logout,PUT,200,3355.76,9412.17,logged,n-772-3,0
2026-01-10T14:39:39,low,suricata,authentication,Scheduled maintenance,170.225.111.10,10.0.0.10,53,bob,web02,,,0,2455.13,5253.41,allowed,n-772-4,0
2026-01-10T14:42:05,low,web,web_error,Authentication event,183.179.103.9,10.0.0.10,443,alice,app01,/properties/456,GET,200,4415.44,15095.99,allowed,n-772-5,0
2026-01-10T14:50:09,low,wazuh,system,Successful user authentication,108.8.123.115,10.0.0.10,3306,alice,web01,,,0,1394.45,2676.39,logged,n-773-0,0
2026-01-10T14:51:43,medium,wazuh,system,Normal network connection,163.128.98.196,10.0.0.10,22,david,db01,,,0,2849.64,2383.64,allowed,n-773-2,0
2026-01-10T14:51:53,low,wazuh,network,Successful user authentication,99.248.126.195,10.0.0.10,443,admin,db01,,,0,1999.37,7489.98,logged,n-773-1,0
2026-01-10T14:53:09,low,cloudflare,waf_event,Application returned an error,54.170.60.235,10.0.0.10,443,emma,web02,/about,GET,200,1439.68,491.12,logged,n-773-3,0
2026-01-10T14:56:41,high,web,web_access,Normal application request,211.70.155.220,10.0.0.10,443,analyst,proxy01,/,POST,301,1815.77,11380.87,logged,n-773-4,0
2026-01-10T15:19:51,low,suricata,system,Normal network connection,56.208.171.36,10.0.0.10,53,david,db01,,,0,4743.4,8671.19,allowed,n-774-0,0
2026-01-10T15:21:09,low,web,web_error,Application returned an error,208.58.81.226,10.0.0.10,443,admin,db01,/api/properties,GET,200,1124.22,20712.05,logged,n-774-3,0
2026-01-10T15:21:21,low,web,web_access,Request rejected by policy,116.134.146.139,10.0.0.10,443,charlie,web01,/fr/properties,GET,404,2837.96,3167.55,logged,n-774-1,0
2026-01-10T15:22:11,low,web,web_access,Network event observed,83.33.177.105,10.0.0.10,443,charlie,web02,/login,GET,302,1981.15,18574.26,logged,n-774-2,0
2026-01-10T15:24:39,low,cloudflare,waf_event,Authentication event,54.224.103.228,10.0.0.10,443,david,web01,/search,GET,200,1457.64,3834.0,logged,n-774-4,0
2026-01-10T15:26:14,medium,wazuh,authentication,Invalid password,94.22.221.5,10.0.0.20,22,fatima,app01,,,0,0.0,0.0,failed,b-775-0,0
2026-01-10T15:26:29,medium,web,web_access,Scheduled application export,178.235.230.71,10.0.0.10,443,analyst,app01,/api/export,POST,200,1481.4,9619555.87,allowed,b-775-1,0
2026-01-10T15:50:18,critical,wazuh,process,Request blocked by security policy,123.74.144.184,10.0.0.10,8080,charlie,proxy01,,,0,0.0,222919.47,detected,a-776-0,1
2026-01-10T15:50:29,critical,wazuh,process,Security rule triggered,123.74.144.184,10.0.0.10,443,charlie,proxy01,,,0,0.0,176090.99,detected,a-776-1,1
2026-01-10T15:50:38,critical,wazuh,process,Request blocked by security policy,123.74.144.184,10.0.0.10,443,david,app01,,,0,0.0,236015.59,detected,a-776-2,1
2026-01-10T15:50:48,critical,wazuh,process,Request blocked by security policy,123.74.144.184,10.0.0.10,80,alice,mail01,,,0,0.0,71754.45,detected,a-776-3,1
2026-01-10T15:51:26,critical,wazuh,process,Unusual network behavior observed,123.74.144.184,10.0.0.10,80,charlie,web02,,,0,0.0,212693.39,detected,a-776-4,1
2026-01-10T15:51:48,high,wazuh,process,Repeated connection failures,123.74.144.184,10.0.0.10,443,fatima,proxy01,,,0,0.0,47427.44,detected,a-776-5,1
2026-01-10T15:54:00,high,wazuh,process,Unusual network behavior observed,123.74.144.184,10.0.0.10,443,emma,db01,,,0,0.0,295334.35,detected,a-776-6,1
2026-01-10T15:54:02,high,wazuh,process,Suspicious application activity,123.74.144.184,10.0.0.10,8080,alice,web01,,,0,0.0,174961.81,detected,a-776-7,1
2026-01-10T16:18:43,low,suricata,network,Normal login event,136.223.12.124,10.0.0.10,53,bob,db01,,,0,1078.53,3780.18,success,n-777-0,0
2026-01-10T16:20:01,low,web,web_access,Authentication event,174.115.160.220,10.0.0.10,443,fatima,web02,/robots.txt,GET,200,1604.84,14384.73,served,n-777-3,0
2026-01-10T16:20:42,low,cloudflare,waf_event,Network event observed,25.91.40.65,10.0.0.10,443,service_web,proxy01,/api/properties,GET,200,4987.85,8537.45,allowed,n-777-1,0
2026-01-10T16:21:31,low,web,web_access,Application security event,160.194.84.51,10.0.0.10,443,david,proxy01,/api/search,GET,500,4708.95,18104.43,served,n-777-2,0
2026-01-10T16:22:33,low,cloudflare,waf_event,Application returned an error,211.78.229.42,10.0.0.10,443,bob,db01,/assets/app.css,GET,500,4593.66,20085.92,served,n-777-5,0
2026-01-10T16:22:55,low,cloudflare,web_error,Application returned an error,218.233.73.207,10.0.0.10,443,alice,proxy01,/properties/123,GET,404,1190.08,4736.69,allowed,n-777-4,1
2026-01-10T16:28:21,low,web,waf_event,Endpoint activity observed,100.246.130.50,10.0.0.10,443,bob,mail01,/contact,POST,302,3676.08,14910.51,served,n-778-0,0
2026-01-10T16:29:17,medium,wazuh,process,Successful user authentication,90.185.60.178,10.0.0.10,53,emma,db01,,,0,2214.04,8208.12,allowed,n-778-1,0
2026-01-10T16:31:23,low,wazuh,process,Normal login event,172.115.135.140,10.0.0.10,443,emma,mail01,,,0,4066.32,1232.0,allowed,n-778-2,0
2026-01-10T16:45:24,low,suricata,process,Normal process activity,175.230.178.129,10.0.0.10,22,service_web,app01,,,0,1696.15,1221.19,logged,n-779-0,0
2026-01-10T16:47:24,medium,cloudflare,web_error,Application security event,50.202.40.88,10.0.0.10,443,charlie,mail01,/properties/123,GET,200,2524.57,21515.95,served,n-779-1,0
2026-01-10T16:48:24,low,wazuh,network,Scheduled maintenance,48.215.57.208,10.0.0.10,22,admin,web02,,,0,4713.85,4358.8,success,n-779-2,0
2026-01-10T16:49:12,low,web,waf_event,Application returned an error,102.41.166.184,10.0.0.10,443,david,web01,/robots.txt,GET,301,3793.86,19654.21,served,n-779-3,0
2026-01-10T16:51:04,low,cloudflare,web_access,Authentication event,38.141.62.163,10.0.0.10,443,emma,proxy01,/services,GET,200,2901.2,10373.46,served,n-779-4,0
2026-01-10T17:13:56,medium,suricata,network,Multiple connection attempts,85.8.108.151,10.0.0.10,110,,web01,,,0,0.0,0.0,observed,a-780-0,1
2026-01-10T17:14:02,medium,wazuh,network,Network discovery pattern detected,85.8.108.151,10.0.0.10,80,,web01,,,0,0.0,0.0,observed,a-780-1,1
2026-01-10T17:14:06,high,wazuh,network,Unusual network probing observed,85.8.108.151,10.0.0.10,21,,web02,,,0,0.0,0.0,observed,a-780-2,1
2026-01-10T17:14:12,high,wazuh,network,Network event observed,85.8.108.151,10.0.0.10,5432,,app01,,,0,0.0,0.0,observed,a-780-4,1
2026-01-10T17:14:12,medium,suricata,network,Network discovery pattern detected,85.8.108.151,10.0.0.10,139,,web01,,,0,0.0,0.0,observed,a-780-8,1
2026-01-10T17:14:17,medium,wazuh,network,Network discovery pattern detected,85.8.108.151,10.0.0.10,22,,proxy01,,,0,0.0,0.0,observed,a-780-3,1
2026-01-10T17:14:21,medium,suricata,network,Network event observed,85.8.108.151,10.0.0.10,3306,,web02,,,0,0.0,0.0,observed,a-780-5,1
2026-01-10T17:14:23,medium,suricata,network,Unusual network probing observed,85.8.108.151,10.0.0.10,8080,,db01,,,0,0.0,0.0,observed,a-780-9,1
2026-01-10T17:14:24,high,wazuh,network,Network discovery pattern detected,85.8.108.151,10.0.0.10,5985,,web01,,,0,0.0,0.0,observed,a-780-7,1
2026-01-10T17:14:38,high,suricata,network,Multiple connection attempts,85.8.108.151,10.0.0.10,53,,web02,,,0,0.0,0.0,observed,a-780-6,1
2026-01-10T17:14:46,high,wazuh,network,Network discovery pattern detected,85.8.108.151,10.0.0.10,25,,web01,,,0,0.0,0.0,observed,a-780-10,1
2026-01-10T17:14:51,medium,suricata,network,Unusual network probing observed,85.8.108.151,10.0.0.10,23,,db01,,,0,0.0,0.0,observed,a-780-11,1
2026-01-10T17:14:56,high,suricata,network,Unusual network probing observed,85.8.108.151,10.0.0.10,445,,web02,,,0,0.0,0.0,observed,a-780-12,1
2026-01-10T17:15:27,medium,suricata,network,Multiple connection attempts,85.8.108.151,10.0.0.10,1433,,proxy01,,,0,0.0,0.0,observed,a-780-13,1
2026-01-10T17:17:17,low,web,web_access,Unusual request pattern,109.132.183.107,10.0.0.10,443,alice,web01,/properties/456,GET,200,3403.46,386.3,served,n-781-0,0
2026-01-10T17:17:42,medium,web,web_access,Application security event,167.203.54.27,10.0.0.10,443,service_web,db01,/,GET,200,2041.15,9002.09,logged,n-781-1,0
2026-01-10T17:18:35,low,wazuh,authentication,Successful user authentication,106.52.73.34,10.0.0.10,80,fatima,app01,,,0,2646.02,6342.62,logged,n-781-3,0
2026-01-10T17:20:09,low,wazuh,system,Normal database connection,123.83.11.46,10.0.0.10,3306,fatima,proxy01,,,0,4273.69,6834.48,allowed,n-781-2,0
2026-01-10T17:24:09,low,web,waf_event,Authentication event,170.144.66.206,10.0.0.10,443,emma,mail01,/en/properties,GET,200,4964.94,1447.71,allowed,n-781-4,0
2026-01-10T17:24:52,low,web,waf_event,Normal application request,189.129.165.211,10.0.0.10,443,service_web,db01,/assets/app.css,POST,200,2958.06,404.24,served,n-781-5,0
2026-01-10T17:32:42,high,wazuh,authentication,Suspicious application activity,154.119.7.213,10.0.0.30,389,fatima,web01,,,0,0.0,0.0,detected,a-782-0,1
2026-01-10T17:32:51,critical,wazuh,authentication,Abnormal authentication activity,154.119.7.213,10.0.0.30,3389,bob,web02,,,0,0.0,0.0,detected,a-782-1,1
2026-01-10T17:32:54,high,wazuh,authentication,Abnormal authentication activity,154.119.7.213,10.0.0.30,88,alice,web01,,,0,0.0,0.0,denied,a-782-2,1
2026-01-10T17:33:02,high,wazuh,authentication,Repeated connection failures,154.119.7.213,10.0.0.30,3389,david,proxy01,,,0,0.0,0.0,detected,a-782-5,1
2026-01-10T17:33:42,critical,wazuh,authentication,Request blocked by security policy,154.119.7.213,10.0.0.30,389,emma,mail01,,,0,0.0,0.0,detected,a-782-3,1
2026-01-10T17:33:42,high,wazuh,authentication,Security rule triggered,154.119.7.213,10.0.0.30,389,analyst,app01,,,0,0.0,0.0,detected,a-782-6,1
2026-01-10T17:33:58,high,wazuh,authentication,Suspicious application activity,154.119.7.213,10.0.0.30,88,david,app01,,,0,0.0,0.0,denied,a-782-4,1
2026-01-10T17:34:34,critical,wazuh,authentication,Request blocked by security policy,154.119.7.213,10.0.0.30,88,bob,db01,,,0,0.0,0.0,detected,a-782-7,1
2026-01-10T17:56:28,medium,cloudflare,waf_event,Unusual request pattern,210.39.165.133,10.0.0.10,443,bob,web01,/sitemap.xml,POST,200,371.12,6520.9,logged,n-783-0,0
2026-01-10T17:57:26,low,suricata,process,Scheduled maintenance,149.98.17.162,10.0.0.10,53,service_web,web02,,,0,4024.46,7475.39,success,n-783-2,0
2026-01-10T17:57:31,medium,web,web_access,Request rejected by policy,128.21.184.212,10.0.0.10,443,admin,web01,/properties,GET,301,470.11,3234.93,served,n-783-1,0
2026-01-10T18:00:49,low,wazuh,system,Successful user authentication,178.249.160.169,10.0.0.10,3306,service_web,proxy01,,,0,877.62,5934.85,allowed,n-783-3,0
2026-01-10T18:06:14,medium,suricata,network,Approved vulnerability scan,33.20.152.169,10.0.0.10,53,analyst,scanner01,,,0,0.0,0.0,allowed,b-784-0,0
2026-01-10T18:06:28,high,cloudflare,waf_event,WAF challenge for automated client,110.81.98.244,10.0.0.10,443,,web01,/api/properties,GET,429,1000,500,challenged,b-784-2,0
2026-01-10T18:06:33,medium,wazuh,authentication,Failed login attempt,204.43.84.185,10.0.0.20,22,alice,app01,,,0,0.0,0.0,failed,b-784-1,0
2026-01-10T18:06:41,high,cloudflare,waf_event,WAF challenge for automated client,76.39.228.229,10.0.0.10,443,,web01,/api/properties,GET,429,1000,500,challenged,b-784-3,0
2026-01-10T18:06:58,high,cloudflare,waf_event,WAF challenge for automated client,126.91.107.125,10.0.0.10,443,,web01,/services,GET,429,1000,500,challenged,b-784-4,0
2026-01-10T18:08:53,low,cloudflare,web_access,Network event observed,165.181.116.116,10.0.0.10,443,analyst,db01,/properties/123,GET,200,4994.59,20531.76,served,n-785-0,0
2026-01-10T18:10:01,low,cloudflare,waf_event,Unusual request pattern,117.180.40.47,10.0.0.10,443,admin,mail01,/about,GET,200,3673.81,15232.58,served,n-785-1,0
2026-01-10T18:11:26,medium,web,web_access,Application returned an error,80.203.156.89,10.0.0.10,443,david,app01,/en/properties,GET,201,3596.99,16741.84,served,n-785-3,0
2026-01-10T18:12:08,low,web,waf_event,Endpoint activity observed,144.205.42.110,10.0.0.10,443,alice,db01,/contact,GET,200,3499.44,17308.6,allowed,n-785-5,0
2026-01-10T18:12:17,low,suricata,system,Normal database connection,79.244.152.46,10.0.0.10,53,david,db01,,,0,3032.64,8455.78,success,n-785-4,0
2026-01-10T18:12:45,medium,web,web_error,Authentication event,46.8.13.202,10.0.0.10,443,emma,app01,/api/properties,GET,200,1453.47,18434.53,logged,n-785-2,0
2026-01-10T18:19:02,low,web,web_access,Network event observed,40.202.160.251,10.0.0.10,443,analyst,app01,/about,GET,200,4612.81,1808.63,logged,n-786-0,0
2026-01-10T18:19:36,low,web,waf_event,Application security event,223.62.182.205,10.0.0.10,443,alice,mail01,/api/properties,GET,200,3850.49,22379.25,allowed,n-786-1,0
2026-01-10T18:21:26,medium,web,web_error,Endpoint activity observed,24.30.82.70,10.0.0.10,443,analyst,web01,/properties/123,GET,200,3269.77,3057.45,served,n-786-3,0
2026-01-10T18:22:02,medium,suricata,system,Normal database connection,17.225.211.204,10.0.0.10,443,emma,app01,,,0,786.79,3129.42,success,n-786-2,0
2026-01-10T18:48:54,low,web,waf_event,Endpoint activity observed,200.149.70.148,10.0.0.10,443,analyst,web01,/search,GET,200,4132.53,10264.16,logged,n-787-0,0
2026-01-10T18:50:19,low,web,web_access,Unusual request pattern,164.22.158.84,10.0.0.10,443,service_web,db01,/search,GET,200,213.84,11342.81,allowed,n-787-5,0
2026-01-10T18:50:53,low,suricata,system,Normal login event,141.186.126.13,10.0.0.10,53,david,web02,,,0,647.32,8483.3,success,n-787-1,0
2026-01-10T18:51:12,medium,suricata,process,Successful user authentication,29.58.35.91,10.0.0.10,3306,emma,web01,,,0,1353.34,5526.12,success,n-787-2,0
2026-01-10T18:53:51,low,web,web_error,Application returned an error,181.251.67.147,10.0.0.10,443,charlie,mail01,/images/house.jpg,GET,200,4448.37,10344.8,allowed,n-787-3,0
2026-01-10T18:56:30,low,web,web_error,Endpoint activity observed,21.167.113.251,10.0.0.10,443,bob,db01,/properties,GET,200,680.78,12285.16,logged,n-787-4,0
2026-01-10T19:05:41,low,cloudflare,web_access,Application security event,217.148.51.199,10.0.0.10,443,charlie,mail01,/contact,GET,201,4482.85,15587.76,served,n-788-0,0
2026-01-10T19:06:21,high,web,web_error,Request rejected by policy,19.211.205.193,10.0.0.10,443,emma,web01,/about,GET,200,313.14,12459.43,served,n-788-2,0
2026-01-10T19:06:46,low,web,waf_event,Application security event,61.81.132.164,10.0.0.10,443,alice,web02,/images/house.jpg,GET,200,3996.38,1978.51,logged,n-788-1,0
2026-01-10T19:08:29,low,wazuh,system,Normal process activity,132.197.56.7,10.0.0.10,80,fatima,web01,,,0,2381.19,1890.7,success,n-788-4,0
2026-01-10T19:09:41,low,suricata,process,Normal login event,116.214.178.65,10.0.0.10,443,service_web,app01,,,0,1988.41,3464.35,logged,n-788-5,0
2026-01-10T19:11:14,low,web,waf_event,Application returned an error,111.66.169.155,10.0.0.10,443,emma,web01,/login,GET,400,4373.96,11399.36,logged,n-788-3,0
2026-01-10T19:11:47,low,cloudflare,web_error,Endpoint activity observed,168.83.140.60,10.0.0.10,443,alice,app01,/robots.txt,GET,200,4533.97,11057.4,served,n-788-6,0
2026-01-10T19:12:48,medium,wazuh,authentication,Scheduled maintenance,164.143.176.36,10.0.0.10,22,fatima,web01,,,0,3734.59,6658.97,allowed,n-788-7,0
2026-01-10T19:40:01,low,wazuh,network,Normal network connection,80.227.190.231,10.0.0.10,3306,david,web02,,,0,2164.38,3580.21,logged,n-789-0,0
2026-01-10T20:04:53,medium,web,web_error,Application returned an error,89.141.61.133,10.0.0.10,443,service_web,db01,/images/house.jpg,POST,200,2826.71,23535.09,served,n-790-0,0
2026-01-10T20:05:50,low,web,waf_event,Authentication event,70.106.12.165,10.0.0.10,443,service_web,mail01,/en/properties,GET,200,766.14,9060.89,served,n-790-1,0
2026-01-10T20:07:21,low,cloudflare,waf_event,Network event observed,131.104.122.187,10.0.0.10,443,fatima,app01,/logout,GET,200,1289.72,5059.34,logged,n-790-2,0
2026-01-10T20:07:33,low,web,waf_event,Normal application request,179.9.215.234,10.0.0.10,443,charlie,web01,/assets/app.css,POST,400,1064.35,21558.5,allowed,n-790-4,0
2026-01-10T20:07:38,low,web,web_access,Application security event,139.62.215.114,10.0.0.10,443,charlie,app01,/sitemap.xml,GET,404,4528.22,1320.59,served,n-790-3,0
2026-01-10T20:08:48,low,wazuh,network,Normal process activity,12.44.7.110,10.0.0.10,80,charlie,proxy01,,,0,3730.95,9248.34,logged,n-790-5,0
2026-01-10T20:35:24,low,web,waf_event,Application returned an error,157.233.125.107,10.0.0.10,443,bob,proxy01,/fr/properties,GET,200,4643.53,1465.1,allowed,n-791-0,0
2026-01-10T20:52:48,medium,web,web_error,Application returned an error,122.192.54.168,10.0.0.10,443,admin,mail01,/api/search,GET,200,1885.78,6368.71,logged,n-792-0,0
2026-01-10T20:54:13,low,wazuh,network,Normal login event,93.119.184.211,10.0.0.10,3306,emma,db01,,,0,457.67,8346.46,logged,n-792-1,0
2026-01-10T21:17:23,low,cloudflare,waf_event,Network event observed,182.182.177.22,10.0.0.10,443,david,mail01,/assets/app.js,GET,403,3237.11,1725.6,allowed,n-793-0,0
2026-01-10T21:19:02,low,web,web_access,Application security event,23.117.223.254,10.0.0.10,443,charlie,web01,/api/search,GET,200,3615.62,13068.41,allowed,n-793-1,0
2026-01-10T21:19:43,low,suricata,process,Successful user authentication,209.11.197.48,10.0.0.10,80,bob,web01,,,0,2235.81,183.53,allowed,n-793-2,0
2026-01-10T21:20:23,medium,cloudflare,web_error,Unusual request pattern,87.179.193.122,10.0.0.10,443,charlie,app01,/about,GET,200,2877.97,6821.92,allowed,n-793-5,0
2026-01-10T21:21:47,low,suricata,system,Scheduled maintenance,165.223.121.16,10.0.0.10,3306,admin,mail01,,,0,1491.92,1255.99,allowed,n-793-3,0
2026-01-10T21:24:47,low,wazuh,authentication,Normal process activity,148.247.251.110,10.0.0.10,53,analyst,proxy01,,,0,3770.23,718.65,success,n-793-6,0
2026-01-10T21:25:23,low,web,web_error,Unusual request pattern,173.100.225.42,10.0.0.10,443,emma,web01,/login,GET,200,338.61,6748.43,logged,n-793-4,0
2026-01-10T21:29:10,low,wazuh,network,Normal process activity,172.144.78.70,10.0.0.10,22,admin,db01,,,0,3207.7,6820.64,allowed,n-793-7,0
2026-01-10T21:48:54,low,cloudflare,web_error,Network event observed,134.225.40.173,10.0.0.10,443,analyst,db01,/en/properties,GET,200,4041.88,5544.62,allowed,n-794-0,0
2026-01-10T21:49:53,low,wazuh,network,Normal process activity,223.180.82.146,10.0.0.10,53,charlie,mail01,,,0,4484.98,5339.47,success,n-794-1,0
2026-01-10T21:51:00,medium,wazuh,authentication,Successful user authentication,156.186.76.34,10.0.0.10,22,bob,app01,,,0,4266.35,1148.96,success,n-794-2,0
2026-01-10T21:54:09,low,suricata,system,Normal database connection,26.92.82.18,10.0.0.10,80,admin,proxy01,,,0,1401.76,5581.36,logged,n-794-3,0
2026-01-10T21:56:46,low,web,waf_event,Network event observed,202.27.126.252,10.0.0.10,443,service_web,web01,/properties,GET,403,1828.26,18137.83,logged,n-794-4,0
2026-01-10T22:19:25,low,suricata,authentication,Normal network connection,88.201.67.11,10.0.0.10,80,admin,mail01,,,0,1422.76,1598.44,logged,n-795-0,0
2026-01-10T22:40:45,low,web,waf_event,Application security event,154.228.115.47,10.0.0.10,443,charlie,web02,/properties,PUT,302,813.3,5366.91,logged,n-796-0,0
2026-01-10T22:46:49,low,cloudflare,waf_event,Unusual request pattern,91.168.31.198,10.0.0.10,443,david,mail01,/assets/app.css,GET,301,3721.02,3844.76,logged,n-797-0,0
2026-01-10T23:09:48,low,cloudflare,web_access,Application security event,26.235.1.196,10.0.0.10,443,bob,app01,/robots.txt,GET,403,2872.2,14911.55,allowed,n-798-0,0
2026-01-10T23:11:45,low,suricata,process,Normal login event,85.175.104.157,10.0.0.10,3306,bob,proxy01,,,0,2283.95,5297.19,allowed,n-798-1,0
2026-01-10T23:39:10,low,web,web_access,Application returned an error,212.209.61.20,10.0.0.10,443,analyst,app01,/robots.txt,GET,200,315.63,2205.29,served,n-799-0,0
2026-01-10T23:40:20,medium,cloudflare,web_error,Application returned an error,46.130.158.106,10.0.0.10,443,alice,web02,/about,GET,500,1490.59,14607.58,logged,n-799-1,0
2026-01-10T23:40:54,low,web,web_error,Application security event,179.223.164.192,10.0.0.10,443,analyst,web02,/api/properties,GET,200,3346.18,17426.77,allowed,n-799-2,0
2026-01-10T23:43:02,medium,wazuh,process,Normal database connection,28.114.165.49,10.0.0.10,443,alice,proxy01,,,0,4317.45,651.24,allowed,n-799-4,0
2026-01-10T23:44:52,low,cloudflare,waf_event,Normal application request,14.33.219.38,10.0.0.10,443,fatima,mail01,/login,POST,200,1837.53,17231.49,served,n-799-3,0
